SequenceLength,SequentialTime(ms),ParallelTime(ms),NumThreads
772,78,46,6
772,78,49,8
773,68,70,2
773,68,74,3
773,68,56,4
773,68,54,6
773,68,51,6
773,68,44,8
774,68,68,2
774,68,69,3
774,68,52,4
774,68,47,6
774,68,46,6
774,68,45,8
775,63,62,2
775,63,65,3
775,63,89,4
775,63,51,6
775,63,46,6
775,63,40,8
776,68,67,2
776,68,62,3
776,68,90,4
776,68,66,6
776,68,52,6
776,68,52,8
777,62,83,2
777,62,68,3
777,62,162,4
777,62,83,6
777,62,68,6
777,62,93,8
778,107,115,2
778,107,116,3
778,107,98,4
778,107,77,6
778,107,64,6
778,107,56,8
779,68,218,2
779,68,245,3
779,68,88,4
779,68,123,6
779,68,123,6
779,68,74,8
780,86,93,2
780,86,159,3
780,86,128,4
780,86,92,6
780,86,90,6
780,86,77,8
781,122,122,2
781,122,229,3
781,122,95,4
781,122,97,6
781,122,93,6
781,122,68,8
782,222,115,2
782,222,124,3
782,222,91,4
782,222,94,6
782,222,146,6
782,222,78,8
783,129,104,2
783,129,77,3
783,129,62,4
783,129,56,6
783,129,61,6
783,129,71,8
784,223,207,2
784,223,82,3
784,223,79,4
784,223,188,6
784,223,85,6
784,223,80,8
785,168,85,2
785,168,82,3
785,168,66,4
785,168,57,6
785,168,59,6
785,168,57,8
786,84,95,2
786,84,114,3
786,84,72,4
786,84,153,6
786,84,76,6
786,84,56,8
787,80,80,2
787,80,80,3
787,80,61,4
787,80,87,6
787,80,68,6
787,80,54,8
788,74,79,2
788,74,75,3
788,74,59,4
788,74,51,6
788,74,52,6
788,74,51,8
789,69,73,2
789,69,72,3
789,69,57,4
789,69,55,6
789,69,52,6
789,69,52,8
790,69,74,2
790,69,77,3
790,69,119,4
790,69,125,6
790,69,66,6
790,69,47,8
791,66,76,2
791,66,72,3
791,66,54,4
791,66,59,6
791,66,60,6
791,66,53,8
792,65,69,2
792,65,73,3
792,65,56,4
792,65,50,6
792,65,50,6
792,65,50,8
793,64,67,2
793,64,70,3
793,64,54,4
793,64,49,6
793,64,49,6
793,64,46,8
794,62,65,2
794,62,67,3
794,62,50,4
794,62,46,6
794,62,46,6
794,62,46,8
795,59,64,2
795,59,202,3
795,59,49,4
795,59,46,6
795,59,46,6
795,59,44,8
796,61,65,2
796,61,64,3
796,61,49,4
796,61,46,6
796,61,45,6
796,61,48,8
797,60,64,2
797,60,63,3
797,60,50,4
797,60,45,6
797,60,46,6
797,60,43,8
798,61,64,2
798,61,64,3
798,61,51,4
798,61,46,6
798,61,47,6
798,61,52,8
799,63,66,2
799,63,68,3
799,63,50,4
799,63,47,6
799,63,48,6
799,63,49,8
800,61,67,2
800,61,65,3
800,61,52,4
800,61,46,6
800,61,47,6
800,61,46,8
801,61,66,2
801,61,71,3
801,61,51,4
801,61,46,6
801,61,47,6
801,61,47,8
802,72,83,2
802,72,64,3
802,72,62,4
802,72,54,6
802,72,47,6
802,72,47,8
803,66,78,2
803,66,80,3
803,66,56,4
803,66,50,6
803,66,52,6
803,66,51,8
804,103,109,2
804,103,73,3
804,103,55,4
804,103,53,6
804,103,52,6
804,103,46,8
805,65,70,2
805,65,82,3
805,65,95,4
805,65,53,6
805,65,55,6
805,65,53,8
806,77,125,2
806,77,122,3
806,77,84,4
806,77,56,6
806,77,54,6
806,77,55,8
807,70,83,2
807,70,79,3
807,70,64,4
807,70,54,6
807,70,55,6
807,70,53,8
808,73,111,2
808,73,136,3
808,73,167,4
808,73,223,6
808,73,136,6
808,73,74,8
809,102,80,2
809,102,83,3
809,102,61,4
809,102,60,6
809,102,156,6
809,102,173,8
810,80,91,2
810,80,98,3
810,80,65,4
810,80,59,6
810,80,65,6
810,80,116,8
811,99,86,2
811,99,97,3
811,99,81,4
811,99,86,6
811,99,79,6
811,99,77,8
812,97,82,2
812,97,82,3
812,97,69,4
812,97,127,6
812,97,142,6
812,97,129,8
813,110,117,2
813,110,82,3
813,110,66,4
813,110,61,6
813,110,59,6
813,110,63,8
814,84,86,2
814,84,82,3
814,84,67,4
814,84,64,6
814,84,67,6
814,84,171,8
815,225,154,2
815,225,123,3
815,225,98,4
815,225,89,6
815,225,92,6
815,225,95,8
816,81,93,2
816,81,199,3
816,81,100,4
816,81,87,6
816,81,99,6
816,81,76,8
817,103,88,2
817,103,87,3
817,103,66,4
817,103,56,6
817,103,57,6
817,103,62,8
818,83,346,2
818,83,91,3
818,83,67,4
818,83,58,6
818,83,60,6
818,83,55,8
819,73,80,2
819,73,76,3
819,73,62,4
819,73,59,6
819,73,112,6
819,73,58,8
820,74,78,2
820,74,79,3
820,74,58,4
820,74,54,6
820,74,51,6
820,74,50,8
821,71,74,2
821,71,78,3
821,71,65,4
821,71,52,6
821,71,53,6
821,71,51,8
822,71,75,2
822,71,75,3
822,71,68,4
822,71,51,6
822,71,51,6
822,71,51,8
823,67,81,2
823,67,115,3
823,67,60,4
823,67,55,6
823,67,52,6
823,67,51,8
824,69,303,2
824,69,76,3
824,69,58,4
824,69,103,6
824,69,109,6
824,69,70,8
825,70,81,2
825,70,76,3
825,70,64,4
825,70,50,6
825,70,53,6
825,70,64,8
826,69,71,2
826,69,74,3
826,69,58,4
826,69,55,6
826,69,51,6
826,69,50,8
827,69,74,2
827,69,90,3
827,69,65,4
827,69,53,6
827,69,54,6
827,69,62,8
828,68,72,2
828,68,84,3
828,68,75,4
828,68,59,6
828,68,59,6
828,68,55,8
829,70,78,2
829,70,75,3
829,70,59,4
829,70,54,6
829,70,66,6
829,70,60,8
830,78,87,2
830,78,80,3
830,78,58,4
830,78,53,6
830,78,53,6
830,78,51,8
831,69,75,2
831,69,73,3
831,69,56,4
831,69,49,6
831,69,51,6
831,69,47,8
832,65,71,2
832,65,70,3
832,65,56,4
832,65,48,6
832,65,49,6
832,65,47,8
833,67,74,2
833,67,70,3
833,67,56,4
833,67,50,6
833,67,54,6
833,67,51,8
834,66,72,2
834,66,78,3
834,66,64,4
834,66,50,6
834,66,51,6
834,66,48,8
835,67,135,2
835,67,121,3
835,67,114,4
835,67,82,6
835,67,105,6
835,67,51,8
836,66,86,2
836,66,77,3
836,66,53,4
836,66,52,6
836,66,52,6
836,66,188,8
837,157,151,2
837,157,137,3
837,157,78,4
837,157,116,6
837,157,79,6
837,157,53,8
838,75,80,2
838,75,103,3
838,75,84,4
838,75,87,6
838,75,70,6
838,75,75,8
839,77,85,2
839,77,83,3
839,77,60,4
839,77,56,6
839,77,57,6
839,77,57,8
840,91,82,2
840,91,92,3
840,91,189,4
840,91,124,6
840,91,125,6
840,91,56,8
841,92,86,2
841,92,83,3
841,92,72,4
841,92,243,6
841,92,81,6
841,92,99,8
842,135,208,2
842,135,164,3
842,135,230,4
842,135,87,6
842,135,87,6
842,135,92,8
843,123,210,2
843,123,156,3
843,123,208,4
843,123,99,6
843,123,194,6
843,123,112,8
844,245,126,2
844,245,114,3
844,245,134,4
844,245,93,6
844,245,191,6
844,245,123,8
845,127,198,2
845,127,216,3
845,127,120,4
845,127,97,6
845,127,118,6
845,127,101,8
846,309,215,2
846,309,138,3
846,309,87,4
846,309,106,6
846,309,75,6
846,309,88,8
847,123,119,2
847,123,481,3
847,123,114,4
847,123,98,6
847,123,166,6
847,123,81,8
848,102,181,2
848,102,181,3
848,102,136,4
848,102,79,6
848,102,141,6
848,102,80,8
849,140,137,2
849,140,115,3
849,140,98,4
849,140,118,6
849,140,88,6
849,140,88,8
850,211,102,2
850,211,202,3
850,211,143,4
850,211,88,6
850,211,96,6
850,211,79,8
851,126,125,2
851,126,98,3
851,126,174,4
851,126,94,6
851,126,104,6
851,126,111,8
852,107,111,2
852,107,105,3
852,107,192,4
852,107,91,6
852,107,134,6
852,107,74,8
853,94,87,2
853,94,100,3
853,94,70,4
853,94,243,6
853,94,180,6
853,94,81,8
854,191,107,2
854,191,95,3
854,191,89,4
854,191,84,6
854,191,104,6
854,191,76,8
855,79,85,2
855,79,90,3
855,79,73,4
855,79,65,6
855,79,67,6
855,79,63,8
856,117,113,2
856,117,96,3
856,117,75,4
856,117,63,6
856,117,272,6
856,117,174,8
857,201,151,2
857,201,184,3
857,201,122,4
857,201,97,6
857,201,139,6
857,201,73,8
858,323,115,2
858,323,134,3
858,323,193,4
858,323,91,6
858,323,79,6
858,323,153,8
859,250,181,2
859,250,126,3
859,250,96,4
859,250,97,6
859,250,79,6
859,250,126,8
860,460,150,2
860,460,139,3
860,460,91,4
860,460,88,6
860,460,87,6
860,460,83,8
861,111,117,2
861,111,92,3
861,111,75,4
861,111,69,6
861,111,93,6
861,111,77,8
862,100,103,2
862,100,102,3
862,100,69,4
862,100,71,6
862,100,92,6
862,100,86,8
863,82,90,2
863,82,90,3
863,82,85,4
863,82,101,6
863,82,72,6
863,82,89,8
864,146,103,2
864,146,95,3
864,146,69,4
864,146,73,6
864,146,73,6
864,146,70,8
865,89,102,2
865,89,114,3
865,89,78,4
865,89,84,6
865,89,79,6
865,89,109,8
866,100,167,2
866,100,122,3
866,100,86,4
866,100,65,6
866,100,65,6
866,100,89,8
867,88,90,2
867,88,89,3
867,88,77,4
867,88,73,6
867,88,86,6
867,88,211,8
868,141,109,2
868,141,120,3
868,141,101,4
868,141,116,6
868,141,117,6
868,141,116,8
869,113,144,2
869,113,121,3
869,113,94,4
869,113,83,6
869,113,89,6
869,113,95,8
870,217,114,2
870,217,108,3
870,217,70,4
870,217,67,6
870,217,66,6
870,217,60,8
871,86,130,2
871,86,117,3
871,86,71,4
871,86,65,6
871,86,62,6
871,86,58,8
872,86,101,2
872,86,94,3
872,86,69,4
872,86,60,6
872,86,68,6
872,86,66,8
873,93,162,2
873,93,163,3
873,93,96,4
873,93,62,6
873,93,65,6
873,93,62,8
874,82,91,2
874,82,83,3
874,82,65,4
874,82,60,6
874,82,60,6
874,82,57,8
875,80,83,2
875,80,84,3
875,80,72,4
875,80,60,6
875,80,59,6
875,80,56,8
876,79,83,2
876,79,83,3
876,79,64,4
876,79,59,6
876,79,56,6
876,79,55,8
877,77,82,2
877,77,82,3
877,77,65,4
877,77,59,6
877,77,89,6
877,77,62,8
878,79,84,2
878,79,82,3
878,79,61,4
878,79,55,6
878,79,61,6
878,79,59,8
879,73,76,2
879,73,77,3
879,73,66,4
879,73,58,6
879,73,54,6
879,73,51,8
880,75,80,2
880,75,77,3
880,75,61,4
880,75,54,6
880,75,54,6
880,75,53,8
881,73,78,2
881,73,77,3
881,73,61,4
881,73,54,6
881,73,54,6
881,73,61,8
882,89,78,2
882,89,80,3
882,89,61,4
882,89,53,6
882,89,56,6
882,89,52,8
883,73,79,2
883,73,137,3
883,73,114,4
883,73,130,6
883,73,80,6
883,73,71,8
884,80,81,2
884,80,84,3
884,80,95,4
884,80,111,6
884,80,56,6
884,80,54,8
885,83,89,2
885,83,83,3
885,83,67,4
885,83,58,6
885,83,58,6
885,83,54,8
886,83,86,2
886,83,85,3
886,83,63,4
886,83,58,6
886,83,58,6
886,83,62,8
887,91,105,2
887,91,84,3
887,91,67,4
887,91,60,6
887,91,59,6
887,91,57,8
888,79,85,2
888,79,86,3
888,79,65,4
888,79,58,6
888,79,59,6
888,79,54,8
889,77,81,2
889,77,82,3
889,77,72,4
889,77,63,6
889,77,59,6
889,77,71,8
890,92,87,2
890,92,92,3
890,92,89,4
890,92,76,6
890,92,68,6
890,92,67,8
891,106,237,2
891,106,143,3
891,106,91,4
891,106,91,6
891,106,82,6
891,106,92,8
892,105,170,2
892,105,99,3
892,105,89,4
892,105,215,6
892,105,107,6
892,105,75,8
893,103,105,2
893,103,106,3
893,103,124,4
893,103,139,6
893,103,89,6
893,103,79,8
894,104,113,2
894,104,111,3
894,104,299,4
894,104,74,6
894,104,85,6
894,104,70,8
895,97,129,2
895,97,102,3
895,97,85,4
895,97,87,6
895,97,81,6
895,97,292,8
896,97,103,2
896,97,106,3
896,97,92,4
896,97,164,6
896,97,85,6
896,97,71,8
897,109,112,2
897,109,132,3
897,109,140,4
897,109,82,6
897,109,132,6
897,109,84,8
898,103,102,2
898,103,98,3
898,103,75,4
898,103,73,6
898,103,85,6
898,103,172,8
899,97,97,2
899,97,98,3
899,97,75,4
899,97,80,6
899,97,66,6
899,97,65,8
900,89,93,2
900,89,95,3
900,89,72,4
900,89,65,6
900,89,67,6
900,89,67,8
901,93,97,2
901,93,101,3
901,93,77,4
901,93,91,6
901,93,72,6
901,93,69,8
902,96,91,2
902,96,93,3
902,96,72,4
902,96,62,6
902,96,62,6
902,96,60,8
903,85,87,2
903,85,89,3
903,85,67,4
903,85,62,6
903,85,222,6
903,85,58,8
904,81,84,2
904,81,84,3
904,81,68,4
904,81,60,6
904,81,59,6
904,81,64,8
905,80,85,2
905,80,82,3
905,80,64,4
905,80,59,6
905,80,59,6
905,80,56,8
906,77,82,2
906,77,82,3
906,77,63,4
906,77,58,6
906,77,58,6
906,77,56,8
907,77,82,2
907,77,81,3
907,77,64,4
907,77,57,6
907,77,59,6
907,77,54,8
908,78,84,2
908,78,82,3
908,78,64,4
908,78,57,6
908,78,58,6
908,78,57,8
909,78,83,2
909,78,83,3
909,78,64,4
909,78,59,6
909,78,58,6
909,78,58,8
910,79,82,2
910,79,86,3
910,79,65,4
910,79,57,6
910,79,58,6
910,79,54,8
911,78,83,2
911,78,83,3
911,78,64,4
911,78,59,6
911,78,60,6
911,78,55,8
912,79,85,2
912,79,83,3
912,79,67,4
912,79,59,6
912,79,61,6
912,79,55,8
913,79,84,2
913,79,86,3
913,79,64,4
913,79,59,6
913,79,58,6
913,79,56,8
914,80,83,2
914,80,98,3
914,80,70,4
914,80,58,6
914,80,59,6
914,80,56,8
915,78,84,2
915,78,85,3
915,78,63,4
915,78,58,6
915,78,59,6
915,78,55,8
916,79,83,2
916,79,84,3
916,79,65,4
916,79,58,6
916,79,60,6
916,79,59,8
917,80,83,2
917,80,83,3
917,80,64,4
917,80,60,6
917,80,59,6
917,80,56,8
918,80,83,2
918,80,83,3
918,80,68,4
918,80,66,6
918,80,63,6
918,80,56,8
919,79,86,2
919,79,86,3
919,79,66,4
919,79,59,6
919,79,59,6
919,79,55,8
920,79,83,2
920,79,86,3
920,79,68,4
920,79,62,6
920,79,61,6
920,79,58,8
921,83,247,2
921,83,87,3
921,83,71,4
921,83,66,6
921,83,65,6
921,83,63,8
922,89,91,2
922,89,91,3
922,89,77,4
922,89,64,6
922,89,64,6
922,89,62,8
923,87,92,2
923,87,91,3
923,87,72,4
923,87,66,6
923,87,68,6
923,87,66,8
924,91,95,2
924,91,95,3
924,91,74,4
924,91,71,6
924,91,68,6
924,91,65,8
925,93,96,2
925,93,96,3
925,93,76,4
925,93,70,6
925,93,67,6
925,93,66,8
926,95,97,2
926,95,96,3
926,95,82,4
926,95,71,6
926,95,70,6
926,95,65,8
927,103,98,2
927,103,97,3
927,103,74,4
927,103,69,6
927,103,67,6
927,103,64,8
928,92,98,2
928,92,97,3
928,92,78,4
928,92,70,6
928,92,68,6
928,92,65,8
929,93,100,2
929,93,97,3
929,93,75,4
929,93,71,6
929,93,69,6
929,93,66,8
930,93,96,2
930,93,100,3
930,93,77,4
930,93,97,6
930,93,70,6
930,93,63,8
931,93,99,2
931,93,97,3
931,93,76,4
931,93,68,6
931,93,69,6
931,93,65,8
932,93,98,2
932,93,96,3
932,93,75,4
932,93,74,6
932,93,68,6
932,93,66,8
933,94,97,2
933,94,98,3
933,94,75,4
933,94,69,6
933,94,68,6
933,94,65,8
934,94,107,2
934,94,99,3
934,94,79,4
934,94,81,6
934,94,69,6
934,94,67,8
935,95,99,2
935,95,97,3
935,95,76,4
935,95,72,6
935,95,70,6
935,95,66,8
936,94,98,2
936,94,99,3
936,94,77,4
936,94,71,6
936,94,71,6
936,94,68,8
937,94,101,2
937,94,99,3
937,94,79,4
937,94,69,6
937,94,70,6
937,94,68,8
938,96,100,2
938,96,258,3
938,96,77,4
938,96,69,6
938,96,70,6
938,96,65,8
939,94,99,2
939,94,99,3
939,94,79,4
939,94,69,6
939,94,68,6
939,94,69,8
940,107,143,2
940,107,110,3
940,107,86,4
940,107,98,6
940,107,94,6
940,107,76,8
941,114,133,2
941,114,129,3
941,114,120,4
941,114,74,6
941,114,74,6
941,114,93,8
942,110,110,2
942,110,112,3
942,110,84,4
942,110,76,6
942,110,75,6
942,110,70,8
943,108,118,2
943,108,102,3
943,108,80,4
943,108,74,6
943,108,74,6
943,108,74,8
944,97,101,2
944,97,101,3
944,97,79,4
944,97,77,6
944,97,184,6
944,97,133,8
945,168,148,2
945,168,139,3
945,168,308,4
945,168,181,6
945,168,109,6
945,168,103,8
946,191,141,2
946,191,124,3
946,191,494,4
946,191,164,6
946,191,123,6
946,191,122,8
947,137,147,2
947,137,169,3
947,137,123,4
947,137,110,6
947,137,116,6
947,137,142,8
948,159,184,2
948,159,329,3
948,159,182,4
948,159,130,6
948,159,115,6
948,159,116,8
949,213,234,2
949,213,186,3
949,213,131,4
949,213,154,6
949,213,113,6
949,213,108,8
950,148,251,2
950,148,472,3
950,148,113,4
950,148,99,6
950,148,108,6
950,148,95,8
951,135,176,2
951,135,157,3
951,135,112,4
951,135,97,6
951,135,111,6
951,135,112,8
952,116,147,2
952,116,118,3
952,116,103,4
952,116,128,6
952,116,91,6
952,116,109,8
953,132,116,2
953,132,268,3
953,132,158,4
953,132,118,6
953,132,137,6
953,132,108,8
954,102,100,2
954,102,102,3
954,102,80,4
954,102,72,6
954,102,71,6
954,102,67,8
955,103,97,2
955,103,100,3
955,103,84,4
955,103,90,6
955,103,85,6
955,103,68,8
956,96,97,2
956,96,100,3
956,96,161,4
956,96,105,6
956,96,82,6
956,96,64,8
957,93,102,2
957,93,103,3
957,93,84,4
957,93,75,6
957,93,70,6
957,93,80,8
958,102,110,2
958,102,150,3
958,102,92,4
958,102,83,6
958,102,80,6
958,102,85,8
959,103,116,2
959,103,107,3
959,103,91,4
959,103,88,6
959,103,86,6
959,103,87,8
960,104,109,2
960,104,106,3
960,104,80,4
960,104,78,6
960,104,72,6
960,104,70,8
961,97,99,2
961,97,101,3
961,97,76,4
961,97,71,6
961,97,78,6
961,97,68,8
962,98,104,2
962,98,106,3
962,98,78,4
962,98,71,6
962,98,76,6
962,98,70,8
963,95,101,2
963,95,102,3
963,95,78,4
963,95,90,6
963,95,91,6
963,95,77,8
964,100,109,2
964,100,105,3
964,100,97,4
964,100,72,6
964,100,74,6
964,100,81,8
965,131,136,2
965,131,133,3
965,131,106,4
965,131,76,6
965,131,100,6
965,131,80,8
966,132,144,2
966,132,147,3
966,132,95,4
966,132,79,6
966,132,78,6
966,132,75,8
967,108,115,2
967,108,121,3
967,108,103,4
967,108,88,6
967,108,91,6
967,108,78,8
968,120,115,2
968,120,119,3
968,120,98,4
968,120,87,6
968,120,77,6
968,120,76,8
969,108,332,2
969,108,179,3
969,108,198,4
969,108,114,6
969,108,84,6
969,108,83,8
970,112,121,2
970,112,117,3
970,112,96,4
970,112,81,6
970,112,81,6
970,112,77,8
971,111,116,2
971,111,118,3
971,111,95,4
971,111,86,6
971,111,86,6
971,111,84,8
972,112,113,2
972,112,113,3
972,112,87,4
972,112,81,6
972,112,78,6
972,112,73,8
973,102,108,2
973,102,108,3
973,102,85,4
973,102,93,6
973,102,109,6
973,102,77,8
974,151,156,2
974,151,121,3
974,151,128,4
974,151,149,6
974,151,81,6
974,151,74,8
975,126,115,2
975,126,110,3
975,126,82,4
975,126,77,6
975,126,75,6
975,126,81,8
976,112,113,2
976,112,119,3
976,112,82,4
976,112,73,6
976,112,103,6
976,112,80,8
977,100,108,2
977,100,150,3
977,100,80,4
977,100,74,6
977,100,75,6
977,100,71,8
978,123,107,2
978,123,105,3
978,123,82,4
978,123,85,6
978,123,76,6
978,123,116,8
979,167,141,2
979,167,105,3
979,167,86,4
979,167,74,6
979,167,91,6
979,167,142,8
980,240,187,2
980,240,123,3
980,240,86,4
980,240,76,6
980,240,82,6
980,240,138,8
981,106,106,2
981,106,110,3
981,106,92,4
981,106,83,6
981,106,77,6
981,106,72,8
982,100,103,2
982,100,100,3
982,100,87,4
982,100,80,6
982,100,91,6
982,100,75,8
983,108,135,2
983,108,101,3
983,108,79,4
983,108,71,6
983,108,73,6
983,108,67,8
984,97,103,2
984,97,101,3
984,97,82,4
984,97,82,6
984,97,78,6
984,97,76,8
985,97,109,2
985,97,193,3
985,97,152,4
985,97,123,6
985,97,177,6
985,97,133,8
986,220,144,2
986,220,117,3
986,220,104,4
986,220,86,6
986,220,87,6
986,220,292,8
987,1303,1088,2
987,1303,421,3
987,1303,175,4
987,1303,151,6
987,1303,135,6
987,1303,147,8
988,274,178,2
988,274,189,3
988,274,188,4
988,274,145,6
988,274,125,6
988,274,116,8
989,142,144,2
989,142,132,3
989,142,96,4
989,142,89,6
989,142,85,6
989,142,75,8
990,107,109,2
990,107,102,3
990,107,79,4
990,107,72,6
990,107,67,6
990,107,63,8
991,94,96,2
991,94,93,3
991,94,70,4
991,94,60,6
991,94,63,6
991,94,56,8
992,87,85,2
992,87,83,3
992,87,66,4
992,87,57,6
992,87,61,6
992,87,53,8
993,80,81,2
993,80,81,3
993,80,62,4
993,80,55,6
993,80,54,6
993,80,51,8
994,77,78,2
994,77,78,3
994,77,60,4
994,77,53,6
994,77,54,6
994,77,50,8
995,78,82,2
995,78,80,3
995,78,60,4
995,78,54,6
995,78,55,6
995,78,52,8
996,78,84,2
996,78,78,3
996,78,60,4
996,78,56,6
996,78,53,6
996,78,49,8
997,79,78,2
997,79,75,3
997,79,59,4
997,79,51,6
997,79,54,6
997,79,48,8
998,74,73,2
998,74,73,3
998,74,56,4
998,74,51,6
998,74,49,6
998,74,47,8
999,76,72,2
999,76,73,3
999,76,55,4
999,76,50,6
999,76,50,6
999,76,47,8
